"SYMBOL","СTO_1","СTO_2","СTO_3","СTO_4","СTO_5","СTO_6","СTO_7","СTO_8","СTO_9","СTO_10"
"AHSA1",2758.63292278355,2719.58523455014,2968.74304454997,2759.18869564338,2462.13144628257,2790.26007312933,2315.09847113292,2460.98887210082,2568.00058020081,2604.43574880177
"AIDA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIF1L",1118.61527462683,4522.93139635795,1242.94291611912,1301.67252620772,3269.96117190353,1530.63985131521,3946.59847679562,1735.36866262178,1677.43444409774,1263.15775838042
"AIFM1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIFM2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIFM3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIG1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIMP1",1209.45058622578,1391.18771570325,1220.38136530484,1264.28984245391,1087.4566716026,1441.98627688303,1387.69456786427,1234.53262768917,1250.68808696164,1499.55777027827
"AIMP2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIP",2004.02951513578,2073.00911969718,2029.41372496706,2531.80729494239,1612.65888856991,2619.25636384781,2362.99171375428,2263.40848882642,1882.47563407581,1934.56197434722
"AK1",3201.8945265134,2334.55262180476,2571.98809772085,4028.9880292582,2643.25937383557,4482.56722278406,4824.02134198493,2899.71901437811,2525.77717295571,4379.08341919867
"AK2",2938.59971070637,3701.23556005468,3229.43610227683,2727.52546559173,2623.11884842809,3716.65852448697,3566.92115187472,3240.05463258765,4429.23344836981,3484.23937405514
"AK3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AK9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AKAP1",1720.59511633855,3777.126109172,1845.53784048704,2858.33259419541,2920.60058538505,2503.6927723514,4726.9959812129,2555.4046400429,3131.50330561069,2689.08872300939
"AKAP10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AKAP11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AKAP12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AKAP13",5472.67527938715,6774.98257493259,4182.5322651563,3099.39922282372,4464.21707483727,3365.65934341882,4060.1652954085,4809.32888954146,6847.00603414368,3544.16172414659
"AKAP5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AKAP6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AKAP7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AKAP8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AKAP8L",5191.58026843689,4436.64647858446,3824.555880014,3510.33716493722,4905.22605301282,5049.00961621276,3746.674205646,5458.7282009543,5516.42253712567,7717.74652890793
"AKAP9",2115.01199817642,2692.86690454729,2346.9775037708,2008.04800798586,2073.10987657007,1676.94150977789,2209.8809096352,3431.44196947849,3089.01128184648,4517.57293672286
"AKIP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AKIRIN1",2124.67060838,2411.92239290371,2179.32132697268,2086.32621635147,2234.98710122038,3532.74478627185,2318.80419344717,2201.86363663307,1832.89739192803,2106.38511700861
"AKIRIN2",2343.54475269886,2099.38888168764,1854.94953458111,1667.35778396915,2350.34151903138,2236.4287844421,2334.38053183095,2354.93760329531,2227.20334321973,2153.06692993852
"AKNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AKR1A1",1749.52375843992,1768.25855450577,1757.35508145411,1832.69689156752,2445.18906044646,2436.03200968684,1676.93558179269,1885.14375153473,2337.2299549765,2229.37277064954
"AKR1B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AKR1C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AKR1C2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AKR1C3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AKR1E2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AKR7A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AKR7A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AKT1",5043.32712668749,4417.54061617074,4676.94737705534,6900.34483523538,4824.64761224884,3612.24482048661,4901.10836508023,4362.20662528619,6243.270662932,4486.19833266617
"AKT1S1",3578.37301141537,3325.60749843576,4385.00704279868,3871.15611420638,3037.39664101879,3725.58965416891,3357.48767752117,3196.17887988876,2759.35625411107,3438.5157487546
"AKT2",12925.916380381,12025.7800946759,12682.5363913746,16950.2429790895,11150.5142942124,12375.2379087401,17315.1189479269,13902.4018377895,12151.2680652913,12688.9771346364
"AKTIP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALAD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALAS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALCAM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALDH16A1",761.111114984935,649.935227267692,795.289890370151,726.681653488606,702.144355744608,703.096219242799,608.992509635377,687.369968570521,577.172336850775,753.413282869538
"ALDH18A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALDH1A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALDH1A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALDH1B1",968.075721454739,521.937763650544,700.685903941255,636.727873665617,443.890090046865,680.962971228822,520.521037212158,427.676902266041,437.624364980223,578.312669199457
"ALDH1L1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALDH1L2",277.295868687336,242.269845927251,284.285791297746,222.104958423222,304.111279974826,213.071551173725,228.964409464367,235.128282716064,266.498434421562,230.589227823409
"ALDH2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALDH3A2",1822.0162590085,2315.11655253589,1537.67484553883,2359.26714710797,2679.61700733259,1923.24192267598,5037.14045411641,3019.64130158131,1735.46208887015,4981.2425836536
"ALDH3B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALDH4A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALDH5A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALDH6A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALDH7A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALDH8A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALDH9A1",2576.70364394675,2904.00502629475,2409.84486681498,2079.75876395101,2229.3759353652,1760.12573008734,4136.27693388865,2450.04095185785,3208.28010229568,2216.38914535071
"ALDOA",112774.63837507,67194.1310887633,129397.767141099,121411.512709435,95495.3773935073,125413.887397741,108667.792308541,81789.5075520245,96514.229960112,160499.050353342
"ALDOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALG1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALG10B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALG11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALG12",496.177176527371,451.467185723245,480.107068662574,543.354769415783,528.140893167249,487.743627942816,458.438023365396,515.748863233606,498.957794771287,439.763937572264
"ALG13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALG14",176.192713091816,182.151483200099,172.407537022175,257.206180259234,363.977408559069,222.107711346323,261.243416088116,184.134947109285,178.836028938103,250.603176480564
"ALG2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALG3",928.50387605608,830.944800451854,1393.79466392201,1100.16088783428,894.484325613488,1532.62262114423,728.360363093264,716.615947311454,684.458585817043,1016.17643595078
"ALG5",976.216884447293,858.10140781204,1110.20058038298,943.836653629994,987.846700182139,1238.46793937415,962.954149233271,990.177803887443,884.387108379983,1097.93692055097
"ALG6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALG8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALG9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALKBH1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALKBH2",370.996346754997,494.722158620497,295.046733977767,385.124020981779,283.959571047583,364.60100533135,307.580988684194,320.240055917099,327.831600132684,343.694114422385
"ALKBH3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALKBH4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALKBH5",4052.29161898729,4219.46877684131,3832.92116507144,4780.73398510394,4088.09019530993,4426.68109962257,5249.7585661653,5373.87492531698,4291.49208929786,5872.2772708178
"ALKBH6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALKBH7",1757.55136304237,2129.52539489667,1702.12281708194,2021.99896912889,1342.05179995213,2223.03534365754,2080.01649901427,2154.32616263022,1637.45510885892,1677.4753543118
"ALMS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALOX12",54.2396355176159,59.1446867776761,63.3350714900159,49.5106896642999,50.5180111944595,61.6123387576375,60.4205294555418,58.5592589434002,54.7618573901718,56.2527218803421
"ALOX15B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALOX5AP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPK1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPK3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALPL",1432.79264192762,6926.27018435061,1419.69904037825,1192.61362857264,1291.67450624978,1685.72436194288,1801.12308713285,3411.985307947,1428.01975079982,920.104886993719
"ALS2",1650.58418015219,1509.20098982108,1708.667453464,1715.36318451336,1854.37362519167,1340.45968696866,1445.11649279373,1550.89118170818,1626.71950356777,1503.73956384831
"ALS2CL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALYREF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMACR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMBRA1",1373.51446309039,1420.82490486981,1597.40328026394,1513.61658354725,1555.7834357331,1462.13537310488,1338.38802500723,1535.97305859414,1730.22674575559,1617.01197761517
"AMD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMDHD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMDHD2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMER1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMFR",4009.75614740389,3634.00240390311,5045.85456308882,3728.47184240395,4229.13084329303,3932.81544333751,4226.01564004084,4780.13088705572,3870.88933011162,8794.21405159457
"AMIGO1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMIGO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMMECR1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMMECR1L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMN1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMOT",1318.29428077714,1532.05782720842,1307.43525925919,1259.44457260871,1604.38299790866,880.534385835211,1061.13722896077,1291.26387662815,2188.68350733809,1128.33176854637
"AMOTL1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMOTL2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMPD2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMPD3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMPH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMY2B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMZ2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AMZ2P1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAPC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAPC10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAPC11",1994.38004053007,1591.39214292791,2295.57954781831,2792.42655852982,1853.78907486756,2576.44318515196,1973.6678441702,1594.91026805514,1264.05654764018,1741.78161420684
"ANAPC13",2465.31978460763,2802.41661387808,2887.1597384926,2528.17372943652,2885.66926449705,3100.47170655841,2625.04553726331,2582.11430148518,2487.50418712582,3389.25047041476
"ANAPC15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAPC16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAPC2",2001.50312170888,2617.94029096988,1829.59626049152,2628.53349240628,2039.6206597467,2269.20527216419,2231.43101136685,2639.80097229322,2843.66997143534,2671.72851090293
"ANAPC4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANAPC5",6547.6240858554,8104.40404570278,6775.01824348885,6875.32925341342,6194.47609271977,6241.09659433392,6492.60569138498,6660.03649252326,8130.04586134181,7821.58327022414
"ANAPC7",1677.28922937181,1535.61746720926,1696.22174029264,1690.45351065392,1521.7675729014,1479.28753134457,1142.09330755562,1319.11657143163,1500.11549067985,1709.47706381199
"ANG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANGEL1",858.250445934592,1061.65382144503,973.632414095544,870.299400304577,870.505554831085,924.569127118954,889.531144469915,864.105438030408,985.224787416046,963.408742215447
"ANGEL2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANGPT1",120.942603402154,147.472941666997,140.603622282294,156.951954623252,141.382268417012,175.755239369167,512.227130660533,154.451901410534,127.080933823248,110.296513672371
"ANGPT2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANGPTL1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANGPTL2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANGPTL4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANK1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANK2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANK3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKAR",91.965272157445,103.646361194011,101.890357063066,92.2298013799445,95.8776145518644,90.0778110490328,118.394613605613,108.840626008404,113.686714599425,102.601759417123
"ANKDD1A",485.914815358281,514.630660657866,398.158497569234,476.822598323984,452.80396979888,514.24121099234,542.424888771729,493.112438722478,496.884869828737,509.513720651641
"ANKFY1",2317.30647765833,2385.06312240369,2236.10982189313,1674.38384003519,2651.40682000412,1787.22935991992,2112.14400817704,2509.83952362985,2197.46121365317,2455.29502353342
"ANKH",3892.66356139206,3492.75894954041,3923.59202232822,3233.26616496021,3860.49251523752,4519.01133441797,3828.48133385304,6068.95013077672,3589.3516324225,4029.26825839839
"ANKIB1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKLE1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKLE2",3590.32721009399,3684.52583016059,3546.26934623537,3586.44562822931,3398.40073191363,3155.69203365771,3596.4325886797,3233.65122794168,3646.98843812526,3420.3208492405
"ANKMY1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKMY2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKRA2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKRD10",8514.35256081718,7219.81681492851,6027.21559733794,4715.30504590289,7532.61851830505,8491.36841647018,6587.95492937103,6934.43965128155,11239.7857979957,8737.52688245858
"ANKRD11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKRD12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKRD13A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKRD13B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKRD13C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKRD13D",2331.98581175574,1540.71780412881,1852.89507780389,2778.34828355924,1738.72718964456,2379.99533283575,1453.56854631917,2022.79613936155,1699.69057703051,2100.13131327856
"ANKRD16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKRD17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKRD23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKRD24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKRD26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKRD27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKRD28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKRD34A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKRD35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKRD36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKRD36B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKRD37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKRD39",397.061952956234,408.756155405176,480.097833982697,441.870870525006,640.245126556556,545.892403058864,500.565616382765,436.554921096939,420.489158682266,452.710522942568
"ANKRD40",2934.45828813478,3452.2987402569,3543.65328860769,5130.16553208162,3173.6940143953,2369.19672853956,5743.95800051749,3764.20127110625,3031.9987340609,2882.18674081823
"ANKRD44",250.530582339676,198.898512497553,242.085075641535,266.525765695792,260.481085087534,187.153823294764,224.656492296349,220.647890588739,236.874984223685,190.68412492951
"ANKRD46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKRD49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKRD50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKRD52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKRD54",1155.21743146941,953.827830647042,1047.86369156304,1150.49550306458,1048.90983235409,1162.22153590117,933.380414796031,1020.11102505488,1023.32956966571,1159.08886160255
"ANKRD6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKRD9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKS1A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKS1B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKS3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKS6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKZF1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANO10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANO5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANO6",3078.26815856126,2710.17015780499,2668.51163592546,1854.04422194371,2952.37584052242,1728.55804710215,5426.03532197991,3483.38413408459,3491.94303151965,2404.42231262048
"ANO8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANP32A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANP32B",4449.06696068707,4597.3241459532,3821.93884540301,5528.43517078073,5427.61753910818,5042.23115975249,5585.36802831531,4501.6545245825,4791.31746190128,4390.72660391031
"ANP32E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANPEP",1195.51721879949,4376.05904231707,4489.53871576705,955.020215227334,721.550553433904,3402.46295583025,796.877519885369,1219.33200387943,1143.78465539348,7208.20042777384
"ANTXR1",5921.82838414336,2559.15963894854,3748.32802005318,2239.90802330552,3881.89703669736,3540.80753549811,2215.6153057105,3544.80090133183,5387.53840598672,4248.87668859905
"ANTXR2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANXA1",3005.11237341898,5832.62645125781,3377.93868542334,3768.2485173938,4365.6339185128,7875.98251478177,7968.37324853143,4977.82838403976,3734.62451696881,3004.38400459511
"ANXA11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANXA2",13205.6707283418,10508.989840513,13467.4420254554,10973.2746320926,12553.8774121097,13488.3160517373,15079.3865417248,12110.0519655399,11912.0266647362,12747.1592262638
"ANXA2R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANXA3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANXA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANXA5",10977.89066013,10172.9684716541,10524.1680558366,9362.12514355535,13209.5483406314,11143.0839419791,14115.6828729436,9817.81856713276,11031.3023680364,10010.4740099783
"ANXA6",23959.4926287425,23581.2711229718,22558.2686005846,18567.6664771115,17461.3573512467,20564.9490427345,30368.6412477271,26864.5176963456,18599.9619821531,33971.5554314237
"ANXA7",3909.04949029693,4050.284192627,4682.62843452112,4198.54824168018,4643.26094500896,5054.36617368983,5187.68014979516,4688.6328147219,5286.60609730969,4920.64400678391
"ANXA9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AOAH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AOC2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AOC3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AOX1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AP1AR",770.655733088356,746.00392030549,835.701979025204,1023.66874592069,789.426920560901,658.590812173746,666.807442913018,817.239422346796,908.54833282961,840.353695021391
"AP1B1",5083.69875175698,4926.07354637882,4565.09625538835,4104.01651148868,6171.92712510766,5033.53050538589,3690.76911941258,4443.70661935158,5200.34426936331,4379.78784716382
"AP1G1",4220.95742945353,3661.43037289972,4364.37650126914,2965.00822200732,4604.3073466761,2432.58779771244,2754.53106277317,3587.20905172118,3580.28761765004,2724.21089695377
"AP1G2",1667.50696344336,1310.16428698051,1222.44095498654,1184.27591636453,1528.26254122416,1282.7821325951,782.66884052348,1348.60471399455,1524.93254536892,2142.91831215601
"AP1M1",2831.63702837226,2552.95107785848,2393.83472436474,2364.37390475575,3094.76060337511,3146.95303843259,3749.11879141889,2749.90934692155,2225.78718860251,2641.48248254983
"AP1S1",980.97490879202,893.224487775759,1109.29153647862,905.349250822751,923.109764013818,1109.60594045688,703.305516550119,768.931286556486,971.291154558601,1014.50133282733
"AP1S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AP2A1",10993.6781271206,8731.21484806266,11424.8951213459,10836.2342480012,9211.16457235855,10177.5797438978,10806.8214123307,9802.6130501278,9044.52907848595,11770.5727538719
"AP2A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AP2B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AP2M1",29612.5102396961,30460.5090596262,37578.246529878,30150.1955922263,28878.2104169979,38779.6936846656,26330.2900758095,27902.047866761,31893.9012136048,29685.9007872815
"AP2S1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AP3B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AP3D1",6918.36054536754,6832.15505158062,5689.73209640247,5066.66170276803,7828.1811677068,6320.74846935895,5882.50781782388,6435.11371209244,6280.55157171348,7366.62242366866
"AP3M1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AP3M2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AP3S1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AP3S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AP4B1",809.177654360208,933.080450979733,767.511817304145,730.332793210887,856.75334073035,982.446365350181,791.210691537987,827.162598387259,890.939055934322,870.580002009077
"AP4E1",809.005235417931,786.105159516093,945.457415047634,1056.63423959969,797.790909880009,798.594196454947,772.386756486961,840.456913289388,848.998027222734,785.514061380297
"AP4M1",424.827081506799,395.831841754288,418.611969872422,347.327167091856,435.513357165677,524.011036028361,399.877938761321,405.645658115986,381.199978843127,490.144822007863
"AP4S1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AP5B1",331.021052088887,341.432066488816,408.471472520081,400.088286440101,308.483603004949,500.767758744472,388.544994010562,357.454145836952,381.11438981619,382.436874095938
"AP5M1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AP5S1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AP5Z1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APAF1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APBA3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APBB1",3390.16581691828,4022.65781271441,2881.84749288839,3289.50144582385,2525.51090271491,3781.65849866743,4576.95346604874,4424.02129877417,3191.76700821596,3908.82004517971
"APBB1IP",532.890891768443,570.649015214935,682.317190137132,703.816593927331,686.553107087227,675.406790578741,1349.82145287618,577.822607120904,545.504057870931,593.092243662998
"APBB2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APBB3",1759.76427850433,2103.74337823224,1837.34110462529,1109.969169857,1115.71714391603,1416.43068031759,1415.12365769343,1782.20995887765,2043.12118580417,1969.74154317554
"APC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APC2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APCDD1",649.789184787997,1150.29725281795,589.20232348346,562.177393160671,546.116090916431,712.815879437011,1521.90869444726,716.150413349388,786.32609109619,654.092752567959
"APEH",3866.46206357941,4238.62103675286,3877.97057338539,4608.89962246515,3689.14527069045,4264.22534904214,3340.69041320696,4310.1105741324,4076.14340178076,5506.9940455718
"APEX1",3079.30615387677,3835.68930293543,2443.78801065626,3159.00245214779,2644.67075539609,2777.79353737525,3149.36665427303,2961.13728796955,3327.66193856946,3375.05596428887
"APEX2",686.922852693528,604.44625581329,688.491339145453,736.402688423001,810.925900116064,825.703126204921,504.706373508563,870.500473088137,639.373355966647,883.571547018492
"APH1A",7635.34064839964,6616.82019398386,7527.69509594939,8639.04196372917,6323.40323553473,7444.11046770504,6228.80605633233,6193.49615657897,8745.0626986583,7504.14698038471
"APH1B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"API5",2285.59319800471,3057.68655860504,2983.30818758886,3042.78888294817,3045.22579369054,2184.69229141795,2316.99870177479,2535.74509963998,2924.89677953374,2607.02562451093
"APIP",518.021586976116,737.923688922328,630.213445700156,781.522552596631,502.425866686356,629.318830753129,841.109821839498,745.435245715544,630.804886476144,881.293133718274
"APLP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APLP2",24185.3521929876,20999.1898812249,22330.3640156501,19351.0709570707,23718.7519194486,18684.6719583543,23548.1936728909,28088.8230165808,19587.0686511614,27695.9439457781
"APMAP",4980.74030468705,4027.74803232763,4087.51211566356,4703.91532356193,4928.43530941741,3707.51044229458,6494.52171373069,4406.77772448737,7625.94877677839,4342.20309656254
"APOBEC3C",453.50249575986,681.261614556226,535.048829609757,685.450288226261,460.362951469813,493.408319006379,466.368994955583,757.126533523005,459.851753086745,342.282802468323
"APOBEC3D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APOBEC3F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APOBEC3G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APOBR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APOE",4991.74785194341,5991.83802306397,8727.32407596274,10773.3443298271,8071.60160616617,4301.66870096413,9206.24273062306,5956.184763305,6489.85415305532,3435.31751202797
"APOL1",1212.29790356672,534.676003870114,1156.70582412447,971.89542326367,717.561861339582,1303.83310462516,687.597921359851,701.556556382366,808.994409169097,657.016847661533
"APOL2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APOL3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
